time,genf_Scheduled Generation [MW] (D) - BZN|FR,ntc_Net Position (MW),total_Day-ahead Total Load Forecast [MW] - BZN|FR,total_Actual Total Load [MW] - BZN|FR,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],y_Day-ahead Price [EUR/MWh]
2022-01-07 21:00:00,71519.0,398.1,68900.0,68122.0,356.0,6169.0,1209.0,213.0,1128.0,6088.0,2720.0,45502.0,0.0,236.0,8442.0,213.81
2022-01-07 22:00:00,71208.0,103.0,67250.0,67624.0,358.0,5935.0,1140.0,213.0,1241.0,6095.0,2806.0,45386.0,0.0,236.0,8635.0,216.13
2022-01-07 23:00:00,70474.0,1740.3,70100.0,67739.0,359.0,5349.0,1151.0,213.0,539.0,6030.0,2326.0,45301.0,0.0,237.0,8806.0,205.74
2022-01-08 00:00:00,67025.0,1255.5,67100.0,67739.0,357.0,4963.0,1127.0,212.0,98.0,5859.0,1444.0,45243.0,0.0,240.0,8984.0,184.96
2022-01-08 01:00:00,65384.0,1197.0,64100.0,62463.0,357.0,3983.0,1148.0,212.0,,5618.0,970.0,44896.0,0.0,242.0,8850.0,162.79
2022-01-08 02:00:00,62928.0,2585.1,62850.0,61137.0,358.0,3608.0,1185.0,213.0,,5585.0,1102.0,44946.0,0.0,241.0,7582.0,166.0
2022-01-08 03:00:00,60828.0,2368.3,59650.0,58732.0,359.0,3507.0,1088.0,213.0,,5458.0,1036.0,44977.0,0.0,240.0,6094.0,161.63
2022-01-08 04:00:00,60190.0,1882.9,57850.0,57426.0,358.0,3529.0,750.0,213.0,,5396.0,741.0,45244.0,0.0,242.0,5314.0,160.0
2022-01-08 05:00:00,60861.0,1673.8,58200.0,58189.0,359.0,3423.0,993.0,212.0,,5459.0,1209.0,44951.0,0.0,240.0,4967.0,154.3
2022-01-08 06:00:00,61996.0,1428.3,59900.0,59749.0,361.0,3235.0,1098.0,212.0,,5642.0,1021.0,45265.0,0.0,240.0,5179.0,166.0
2022-01-08 07:00:00,64247.0,1213.3,62700.0,61420.0,360.0,3451.0,1116.0,213.0,,5692.0,822.0,45195.0,0.0,240.0,5829.0,182.91
2022-01-08 08:00:00,65901.0,1341.1,65550.0,63657.0,359.0,3602.0,1151.0,213.0,,5755.0,766.0,45242.0,249.0,236.0,6606.0,215.89
2022-01-08 09:00:00,67908.0,1704.5,67850.0,65489.0,361.0,3613.0,821.0,213.0,,5895.0,838.0,45412.0,719.0,238.0,7612.0,231.0
2022-01-08 10:00:00,69057.0,1938.3,68900.0,66392.0,357.0,3616.0,734.0,213.0,336.0,5949.0,911.0,45359.0,1641.0,236.0,8460.0,228.95
2022-01-08 11:00:00,70250.0,941.0,68850.0,67215.0,358.0,3552.0,719.0,213.0,258.0,5813.0,1096.0,45350.0,2285.0,247.0,9817.0,215.39
2022-01-08 12:00:00,70952.0,1284.0,69550.0,69254.0,357.0,3599.0,767.0,212.0,285.0,5725.0,1581.0,45275.0,2717.0,246.0,11374.0,206.68
2022-01-08 13:00:00,69974.0,45.4,69500.0,67656.0,355.0,3609.0,1079.0,213.0,,5623.0,1140.0,45181.0,2639.0,239.0,12482.0,185.0
2022-01-08 14:00:00,68723.0,1050.4,66600.0,64806.0,356.0,3577.0,1141.0,213.0,,5466.0,665.0,45311.0,1993.0,236.0,12911.0,169.52
2022-01-08 15:00:00,68486.0,2059.8,63450.0,63011.0,355.0,3639.0,1174.0,212.0,,5440.0,624.0,45279.0,1172.0,239.0,13083.0,162.8
2022-01-08 16:00:00,68364.0,2280.8,62150.0,62661.0,356.0,3684.0,1171.0,212.0,,5558.0,867.0,45514.0,504.0,239.0,13291.0,161.73
2022-01-08 17:00:00,69005.0,1354.9,63350.0,64861.0,357.0,3772.0,1178.0,213.0,,6079.0,764.0,46004.0,214.0,235.0,13318.0,189.9
2022-01-08 18:00:00,72296.0,1631.6,66950.0,67860.0,354.0,3724.0,1163.0,213.0,566.0,6227.0,1378.0,46680.0,0.0,235.0,13373.0,189.16
2022-01-08 19:00:00,71438.0,507.6,68350.0,68362.0,354.0,3754.0,1172.0,213.0,884.0,5990.0,1320.0,46781.0,0.0,238.0,13257.0,185.53
2022-01-08 20:00:00,68582.0,681.6,65700.0,65616.0,353.0,3659.0,1138.0,213.0,,5552.0,909.0,46634.0,0.0,239.0,13508.0,159.47
2022-01-08 21:00:00,67280.0,1676.4,62450.0,62896.0,351.0,3039.0,1166.0,212.0,,5392.0,987.0,46435.0,0.0,234.0,13436.0,126.09
2022-01-08 22:00:00,66646.0,972.0,61450.0,63295.0,351.0,2823.0,1144.0,213.0,,5436.0,1508.0,46213.0,0.0,237.0,13172.0,123.73
2022-01-08 23:00:00,66201.0,804.4,64650.0,63823.0,353.0,2791.0,1140.0,213.0,,5330.0,556.0,45650.0,0.0,237.0,13035.0,147.94
2022-01-09 00:00:00,64006.0,32.3,61450.0,63823.0,354.0,2834.0,964.0,202.0,,5264.0,597.0,44879.0,0.0,237.0,13057.0,109.18
2022-01-09 01:00:00,62068.0,511.2,58850.0,59470.0,355.0,2833.0,692.0,203.0,,5135.0,542.0,43971.0,0.0,242.0,12939.0,89.61
2022-01-09 02:00:00,61017.0,421.1,57700.0,58084.0,354.0,2812.0,681.0,202.0,,5115.0,411.0,43503.0,0.0,243.0,12505.0,80.24
2022-01-09 03:00:00,59203.0,575.1,54650.0,55477.0,353.0,2824.0,676.0,203.0,,5142.0,506.0,42719.0,0.0,241.0,11962.0,55.46
2022-01-09 04:00:00,58392.0,670.8,52950.0,54196.0,353.0,2849.0,674.0,201.0,,5133.0,497.0,42799.0,0.0,240.0,11264.0,45.82
2022-01-09 05:00:00,58501.0,451.9,52950.0,54556.0,352.0,2848.0,672.0,200.0,,5162.0,925.0,43203.0,0.0,239.0,10190.0,48.5
2022-01-09 06:00:00,58971.0,271.4,53800.0,55415.0,356.0,2849.0,670.0,200.0,,5158.0,1216.0,43599.0,0.0,239.0,9122.0,74.29
2022-01-09 07:00:00,59427.0,1900.5,54950.0,56799.0,354.0,2860.0,681.0,202.0,,5230.0,1180.0,44624.0,0.0,238.0,8501.0,89.78
2022-01-09 08:00:00,59924.0,2736.5,56700.0,58451.0,352.0,2828.0,667.0,202.0,,5338.0,902.0,44566.0,240.0,237.0,7963.0,104.79
2022-01-09 09:00:00,60468.0,5309.2,59150.0,60980.0,353.0,2868.0,759.0,203.0,,5424.0,843.0,44886.0,620.0,240.0,7038.0,147.36
2022-01-09 10:00:00,61565.0,6832.1,62250.0,63340.0,352.0,2917.0,1102.0,203.0,,5463.0,838.0,45972.0,1205.0,239.0,6251.0,149.48
2022-01-09 11:00:00,62272.0,7479.8,63950.0,65271.0,354.0,3227.0,1146.0,203.0,,5470.0,719.0,46170.0,1848.0,239.0,5491.0,157.71
2022-01-09 12:00:00,64030.0,7139.9,65900.0,68117.0,353.0,3943.0,1158.0,202.0,,5744.0,2236.0,46352.0,2014.0,232.0,5077.0,167.63
2022-01-09 13:00:00,62770.0,6135.4,66000.0,65990.0,350.0,4044.0,1151.0,203.0,,5827.0,2587.0,46741.0,1812.0,235.0,4723.0,165.06
2022-01-09 14:00:00,61554.0,5253.5,62500.0,62781.0,344.0,4240.0,1175.0,203.0,,5652.0,996.0,47536.0,1306.0,234.0,4163.0,170.09
2022-01-09 15:00:00,61098.0,4287.1,59850.0,61160.0,345.0,4710.0,1198.0,203.0,,5623.0,432.0,47641.0,758.0,235.0,3433.0,189.04
2022-01-09 16:00:00,63004.0,1611.0,59500.0,61148.0,344.0,5295.0,1151.0,203.0,,5964.0,1593.0,47450.0,331.0,235.0,2916.0,190.96
2022-01-09 17:00:00,66826.0,1149.4,61150.0,63801.0,347.0,6512.0,1197.0,203.0,1059.0,6318.0,2325.0,47941.0,193.0,237.0,2587.0,223.3
2022-01-09 18:00:00,68933.0,3465.0,66000.0,67747.0,346.0,7443.0,1246.0,203.0,1291.0,6608.0,2523.0,48125.0,0.0,238.0,2432.0,243.94
2022-01-09 19:00:00,68875.0,4877.6,68250.0,69068.0,347.0,7560.0,1250.0,203.0,1318.0,6618.0,2520.0,48187.0,0.0,235.0,2222.0,240.0
2022-01-09 20:00:00,67455.0,4350.1,65900.0,66794.0,347.0,7526.0,1215.0,203.0,774.0,6418.0,1480.0,48199.0,0.0,235.0,2016.0,230.82
2022-01-09 21:00:00,65478.0,3487.5,62750.0,64122.0,345.0,7426.0,1143.0,202.0,,6277.0,901.0,47986.0,0.0,230.0,1808.0,214.02
2022-01-09 22:00:00,64815.0,3667.6,60750.0,64125.0,344.0,7511.0,1189.0,203.0,,6180.0,1535.0,47609.0,0.0,232.0,1563.0,215.88
2022-01-09 23:00:00,64944.0,4831.3,63600.0,64574.0,345.0,7351.0,1149.0,202.0,,6093.0,1565.0,47716.0,0.0,232.0,1395.0,203.8
2022-01-10 00:00:00,63356.0,3679.9,62300.0,64574.0,346.0,6211.0,1121.0,212.0,,5906.0,869.0,47650.0,0.0,231.0,1332.0,196.23
2022-01-10 01:00:00,62114.0,3484.6,59300.0,60964.0,346.0,5632.0,1174.0,212.0,,5712.0,637.0,47888.0,0.0,233.0,1299.0,191.85
2022-01-10 02:00:00,60847.0,3909.1,58700.0,59788.0,343.0,5588.0,1058.0,212.0,,5629.0,458.0,47995.0,0.0,234.0,1245.0,195.91
2022-01-10 03:00:00,60180.0,3060.4,56250.0,57597.0,343.0,5707.0,758.0,213.0,,5546.0,501.0,48353.0,0.0,228.0,1181.0,186.66
2022-01-10 04:00:00,60711.0,1761.7,55350.0,57190.0,355.0,5777.0,1003.0,212.0,,5625.0,490.0,48307.0,0.0,225.0,1172.0,178.04
2022-01-10 05:00:00,64698.0,480.8,57450.0,60137.0,357.0,6973.0,1316.0,213.0,,5772.0,679.0,48498.0,0.0,228.0,1253.0,191.65
2022-01-10 06:00:00,67963.0,34.1,62700.0,65549.0,356.0,7989.0,1438.0,213.0,,6058.0,1686.0,48608.0,0.0,229.0,1314.0,237.44
2022-01-10 07:00:00,72977.0,67.0,69500.0,71279.0,355.0,8615.0,1638.0,213.0,1784.0,6462.0,3605.0,48707.0,0.0,230.0,1395.0,299.95
2022-01-10 08:00:00,74468.0,946.6,73400.0,74105.0,360.0,8757.0,1773.0,213.0,3089.0,6616.0,3934.0,48724.0,237.0,229.0,1477.0,313.92
2022-01-10 09:00:00,75153.0,1278.3,74400.0,74875.0,361.0,8793.0,1836.0,213.0,3220.0,6714.0,3913.0,48713.0,593.0,228.0,1564.0,315.0
2022-01-10 10:00:00,75441.0,290.5,74700.0,74875.0,359.0,8829.0,1842.0,213.0,3475.0,6728.0,4306.0,48709.0,1099.0,227.0,1577.0,310.41
2022-01-10 11:00:00,74983.0,1253.9,74750.0,,357.0,8834.0,1841.0,212.0,2793.0,6607.0,4096.0,48700.0,1914.0,224.0,1545.0,310.08
2022-01-10 12:00:00,75308.0,1595.0,74950.0,,356.0,8950.0,1839.0,213.0,2549.0,6640.0,4267.0,48682.0,2251.0,227.0,1488.0,300.0
2022-01-10 13:00:00,74911.0,1019.0,74650.0,,357.0,8959.0,1826.0,213.0,2142.0,6551.0,4217.0,48673.0,2278.0,227.0,1488.0,297.01
2022-01-10 14:00:00,73805.0,98.9,72650.0,,358.0,9058.0,1796.0,213.0,1558.0,6436.0,4066.0,48675.0,1982.0,227.0,1522.0,299.96
2022-01-10 15:00:00,73182.0,1378.2,70400.0,,361.0,9124.0,1814.0,213.0,1521.0,6436.0,3963.0,48681.0,1216.0,226.0,1572.0,302.73
2022-01-10 16:00:00,73592.0,1519.0,69600.0,,361.0,9155.0,1838.0,213.0,1753.0,6569.0,3745.0,48720.0,549.0,224.0,1689.0,297.97
2022-01-10 17:00:00,75273.0,1196.2,71500.0,72060.0,361.0,9202.0,1840.0,213.0,2090.0,6802.0,4147.0,48735.0,231.0,229.0,1782.0,313.79
2022-01-10 18:00:00,76679.0,169.7,75750.0,77164.0,362.0,9199.0,1841.0,213.0,3085.0,7083.0,4432.0,48655.0,0.0,230.0,2092.0,310.82
2022-01-10 19:00:00,76131.0,893.9,77400.0,77349.0,360.0,9106.0,1837.0,212.0,3213.0,7101.0,4355.0,48690.0,0.0,231.0,2223.0,294.98
2022-01-10 20:00:00,73572.0,52.3,73300.0,73015.0,361.0,9009.0,1835.0,212.0,2363.0,6907.0,3118.0,48690.0,0.0,232.0,2399.0,267.45
2022-01-10 21:00:00,70295.0,280.5,69100.0,68942.0,364.0,8342.0,1733.0,212.0,707.0,6368.0,1273.0,48651.0,0.0,235.0,2447.0,242.23
2022-01-10 22:00:00,69433.0,273.2,66450.0,68661.0,363.0,8003.0,1721.0,212.0,927.0,6156.0,1364.0,48314.0,0.0,234.0,2530.0,217.03
2022-01-10 23:00:00,69035.0,933.1,69350.0,68705.0,361.0,7955.0,1568.0,212.0,322.0,6207.0,1327.0,47265.0,0.0,233.0,2604.0,198.93
2022-01-11 00:00:00,66509.0,1793.5,67850.0,68705.0,358.0,7842.0,1360.0,212.0,,5934.0,1078.0,46868.0,0.0,233.0,2656.0,210.34
2022-01-11 01:00:00,65099.0,2336.0,65550.0,64353.0,358.0,7593.0,1002.0,212.0,,5780.0,755.0,46998.0,0.0,231.0,2676.0,202.42
2022-01-11 02:00:00,64477.0,2565.6,65050.0,63466.0,362.0,8141.0,1009.0,212.0,,5657.0,1178.0,47192.0,0.0,229.0,2511.0,197.6
2022-01-11 03:00:00,63795.0,1862.3,63000.0,61465.0,363.0,7830.0,977.0,212.0,,5652.0,541.0,47028.0,0.0,229.0,2437.0,193.0
2022-01-11 04:00:00,63547.0,1695.5,62150.0,60982.0,363.0,7401.0,954.0,212.0,,5620.0,549.0,47126.0,0.0,231.0,2514.0,194.9
2022-01-11 05:00:00,65420.0,1989.6,63900.0,63615.0,364.0,7944.0,1224.0,212.0,,5667.0,856.0,47055.0,0.0,234.0,2603.0,204.45
2022-01-11 06:00:00,69120.0,3685.0,68800.0,69110.0,361.0,8107.0,1647.0,213.0,,5863.0,1748.0,47214.0,0.0,231.0,2711.0,230.92
2022-01-11 07:00:00,72360.0,3570.4,75650.0,75489.0,366.0,8528.0,1818.0,213.0,,6290.0,2968.0,47454.0,0.0,229.0,2749.0,286.61
2022-01-11 08:00:00,73429.0,5892.8,79550.0,78638.0,364.0,8702.0,1744.0,213.0,1178.0,6478.0,3300.0,47505.0,262.0,230.0,2759.0,300.02
2022-01-11 09:00:00,73536.0,5501.9,79800.0,79054.0,364.0,8665.0,1804.0,213.0,1132.0,6408.0,2936.0,47510.0,1017.0,231.0,2684.0,297.16
2022-01-11 10:00:00,74424.0,5570.6,78750.0,78958.0,362.0,8498.0,1709.0,212.0,1525.0,6361.0,2846.0,47424.0,2579.0,219.0,2420.0,277.02
2022-01-11 11:00:00,74806.0,5541.8,78100.0,78784.0,363.0,8259.0,1828.0,212.0,1916.0,6117.0,2868.0,47456.0,3868.0,215.0,2129.0,261.69
2022-01-11 12:00:00,74847.0,6752.1,78450.0,78621.0,353.0,7994.0,1765.0,212.0,1231.0,5976.0,2762.0,47492.0,4620.0,216.0,1987.0,249.44
2022-01-11 13:00:00,74348.0,6013.3,78050.0,76347.0,349.0,8083.0,1757.0,213.0,607.0,5951.0,2488.0,47413.0,4851.0,206.0,1905.0,247.7
2022-01-11 14:00:00,73294.0,4011.9,74650.0,73558.0,361.0,8124.0,1743.0,213.0,7.0,5844.0,2387.0,47325.0,4411.0,207.0,1958.0,255.01
2022-01-11 15:00:00,73257.0,1625.8,71900.0,71683.0,370.0,8306.0,1683.0,213.0,,6030.0,2920.0,47429.0,3045.0,203.0,1974.0,277.9
2022-01-11 16:00:00,72587.0,2284.3,71050.0,71332.0,377.0,8244.0,1626.0,213.0,,6210.0,3218.0,47434.0,1231.0,226.0,2101.0,289.94
2022-01-11 17:00:00,72967.0,3976.5,72600.0,74629.0,374.0,8600.0,1488.0,213.0,356.0,6468.0,3487.0,47386.0,257.0,233.0,2343.0,316.4
2022-01-11 18:00:00,74540.0,6353.9,78300.0,79414.0,370.0,8736.0,1418.0,212.0,1723.0,6761.0,3914.0,47247.0,0.0,228.0,2568.0,315.9
2022-01-11 19:00:00,74498.0,5941.2,81100.0,79978.0,360.0,8726.0,1407.0,213.0,2008.0,6824.0,3789.0,47430.0,0.0,233.0,2697.0,309.2
2022-01-11 20:00:00,71738.0,5372.7,77200.0,76106.0,353.0,8631.0,1437.0,212.0,1219.0,6491.0,2948.0,47483.0,0.0,226.0,2504.0,285.33
2022-01-11 21:00:00,69823.0,4590.6,73300.0,72233.0,356.0,8437.0,1387.0,212.0,194.0,6237.0,2093.0,47370.0,0.0,226.0,2345.0,245.0
2022-01-11 22:00:00,68423.0,6379.9,71350.0,71844.0,357.0,8480.0,1419.0,213.0,,6204.0,1923.0,47421.0,0.0,223.0,2194.0,235.22
2022-01-11 23:00:00,66616.0,8530.5,73450.0,71915.0,345.0,8414.0,1391.0,212.0,,5879.0,1831.0,47367.0,0.0,221.0,2158.0,211.84
2022-01-12 00:00:00,64634.0,5724.2,69900.0,71915.0,345.0,7929.0,1425.0,211.0,,5753.0,1380.0,47202.0,0.0,215.0,2167.0,196.65
2022-01-12 01:00:00,63534.0,6006.2,67550.0,67935.0,346.0,7862.0,1396.0,211.0,,5629.0,845.0,46827.0,0.0,218.0,2272.0,187.1
2022-01-12 02:00:00,62897.0,6272.3,67350.0,66977.0,347.0,7840.0,1329.0,211.0,,5529.0,858.0,46465.0,0.0,225.0,2379.0,184.27
2022-01-12 03:00:00,61964.0,5002.2,64650.0,65072.0,344.0,7399.0,975.0,211.0,,5481.0,682.0,46922.0,0.0,226.0,2392.0,179.58
2022-01-12 04:00:00,62868.0,4081.5,63700.0,64866.0,344.0,7310.0,1225.0,212.0,,5433.0,985.0,47692.0,0.0,226.0,2345.0,178.33
2022-01-12 05:00:00,64684.0,4673.0,65450.0,67516.0,342.0,7783.0,1415.0,211.0,,5477.0,1146.0,47775.0,0.0,224.0,2392.0,193.5
2022-01-12 06:00:00,69609.0,5405.4,70050.0,72431.0,341.0,8397.0,1513.0,212.0,,6061.0,1899.0,47753.0,0.0,219.0,2393.0,236.76
2022-01-12 07:00:00,72614.0,6031.5,76350.0,77883.0,344.0,8760.0,1796.0,212.0,1084.0,6523.0,3231.0,47903.0,0.0,220.0,2380.0,273.18
2022-01-12 08:00:00,74453.0,5633.1,80300.0,81562.0,343.0,8920.0,1779.0,211.0,2283.0,6767.0,4443.0,47899.0,257.0,223.0,2357.0,300.1
2022-01-12 09:00:00,74985.0,5236.3,81050.0,,345.0,8916.0,1757.0,211.0,2536.0,6741.0,4536.0,47891.0,1060.0,222.0,2389.0,292.74
2022-01-12 10:00:00,74923.0,3989.9,80850.0,81828.0,349.0,8700.0,1741.0,211.0,1933.0,6527.0,4556.0,47965.0,2677.0,219.0,2221.0,275.5
2022-01-12 11:00:00,75132.0,3866.5,80650.0,81361.0,344.0,8821.0,1748.0,211.0,1495.0,6399.0,3978.0,47951.0,4035.0,209.0,1895.0,258.65
2022-01-12 12:00:00,74137.0,5802.6,80600.0,81258.0,345.0,8425.0,1703.0,212.0,891.0,6286.0,3309.0,47915.0,4640.0,222.0,1884.0,245.11
2022-01-12 13:00:00,73796.0,4760.9,79400.0,78607.0,347.0,8327.0,1703.0,211.0,556.0,6053.0,2884.0,47853.0,4759.0,225.0,1874.0,232.08
2022-01-12 14:00:00,73183.0,3377.7,75950.0,75826.0,348.0,8250.0,1729.0,211.0,,6088.0,2460.0,47810.0,4351.0,224.0,1780.0,234.77
2022-01-12 15:00:00,72643.0,1291.1,73150.0,73890.0,345.0,8420.0,1743.0,212.0,569.0,6209.0,2388.0,47527.0,3120.0,222.0,1807.0,240.01
2022-01-12 16:00:00,71928.0,524.2,72450.0,73290.0,343.0,8610.0,1622.0,212.0,575.0,6366.0,2346.0,47337.0,1256.0,224.0,1829.0,255.0
2022-01-12 17:00:00,72968.0,2139.2,73850.0,76133.0,343.0,8890.0,1687.0,212.0,1200.0,6528.0,3256.0,47353.0,251.0,222.0,2121.0,284.82
2022-01-12 18:00:00,74394.0,5681.1,78700.0,80765.0,348.0,9032.0,1686.0,287.0,3128.0,6858.0,4776.0,47352.0,0.0,235.0,2467.0,285.97
2022-01-12 19:00:00,74214.0,6043.8,80800.0,81250.0,347.0,9073.0,1665.0,912.0,2788.0,6969.0,4661.0,47271.0,0.0,226.0,2804.0,269.03
2022-01-12 20:00:00,71366.0,4949.3,77150.0,77344.0,345.0,8648.0,1476.0,530.0,1399.0,6820.0,3188.0,47272.0,0.0,226.0,3001.0,253.1
2022-01-12 21:00:00,69302.0,5137.2,72900.0,73524.0,348.0,8463.0,1360.0,211.0,220.0,6290.0,1398.0,46893.0,0.0,224.0,3020.0,222.79
2022-01-12 22:00:00,68368.0,6160.7,71000.0,73061.0,348.0,8555.0,1377.0,211.0,,6153.0,1091.0,46904.0,0.0,227.0,3035.0,213.64
2022-01-12 23:00:00,67638.0,6251.6,73400.0,73383.0,344.0,8514.0,1383.0,211.0,,6062.0,1323.0,46972.0,0.0,229.0,3158.0,200.22
2022-01-13 00:00:00,66447.0,6357.0,72000.0,72741.0,363.0,8220.0,1409.0,218.0,,5925.0,1028.0,48465.0,0.0,236.0,3178.0,190.0
2022-01-13 01:00:00,65009.0,7008.5,69850.0,70233.0,360.0,8028.0,1390.0,212.0,,5733.0,796.0,47550.0,0.0,234.0,2951.0,188.72
2022-01-13 02:00:00,64465.0,6722.9,69450.0,51088.0,358.0,7878.0,1387.0,212.0,,5610.0,724.0,47165.0,0.0,234.0,2875.0,187.87
2022-01-13 03:00:00,63126.0,5783.0,67350.0,67051.0,357.0,7610.0,1299.0,212.0,,5638.0,750.0,46920.0,0.0,232.0,2776.0,182.88
2022-01-13 04:00:00,63046.0,5356.2,66250.0,66521.0,357.0,7555.0,973.0,213.0,,5605.0,466.0,47231.0,0.0,232.0,2687.0,186.65
2022-01-13 05:00:00,63982.0,6713.1,68050.0,69054.0,358.0,7658.0,1008.0,212.0,,5591.0,618.0,47241.0,0.0,234.0,2504.0,187.42
2022-01-13 06:00:00,68150.0,7244.0,72950.0,74203.0,358.0,8352.0,1549.0,212.0,,5956.0,1701.0,47272.0,0.0,228.0,2486.0,195.09
2022-01-13 07:00:00,70652.0,7969.6,79900.0,79621.0,361.0,8583.0,1696.0,212.0,520.0,6355.0,2858.0,47193.0,0.0,226.0,2601.0,236.26
2022-01-13 08:00:00,74250.0,6807.1,83650.0,82852.0,361.0,8916.0,1716.0,212.0,1977.0,6823.0,4239.0,47211.0,270.0,226.0,2583.0,243.53
2022-01-13 09:00:00,73273.0,7816.2,83750.0,83405.0,360.0,8779.0,1718.0,211.0,1897.0,6751.0,3607.0,47300.0,1130.0,225.0,2483.0,257.58
2022-01-13 10:00:00,73405.0,8432.4,83350.0,82864.0,357.0,8730.0,1707.0,212.0,1321.0,6621.0,3396.0,47427.0,2841.0,224.0,2093.0,254.17
2022-01-13 11:00:00,73911.0,7762.7,82600.0,82200.0,360.0,8500.0,1750.0,212.0,520.0,6382.0,3144.0,47713.0,4133.0,222.0,1793.0,230.0
2022-01-13 12:00:00,73194.0,8430.5,82250.0,81907.0,361.0,8357.0,1707.0,212.0,236.0,6212.0,2318.0,47708.0,4831.0,225.0,1763.0,223.12
2022-01-13 13:00:00,72167.0,7542.5,81150.0,79119.0,358.0,8205.0,1743.0,212.0,,5982.0,1784.0,47663.0,4930.0,228.0,1762.0,214.0
2022-01-13 14:00:00,71375.0,6229.6,77800.0,75924.0,360.0,8153.0,1753.0,212.0,,5829.0,1508.0,47626.0,4396.0,229.0,1753.0,214.88
2022-01-13 15:00:00,70499.0,5426.1,75000.0,73714.0,363.0,8241.0,1717.0,212.0,,5924.0,1626.0,47685.0,3001.0,233.0,1713.0,221.65
2022-01-13 16:00:00,70416.0,5042.3,74300.0,73367.0,365.0,8117.0,1714.0,212.0,188.0,6264.0,1894.0,47750.0,1188.0,235.0,1828.0,243.44
2022-01-13 17:00:00,71420.0,7232.6,76450.0,76559.0,362.0,8195.0,1632.0,213.0,816.0,6445.0,2491.0,47902.0,256.0,233.0,2235.0,266.3
2022-01-13 18:00:00,74235.0,6749.5,81650.0,81838.0,364.0,8844.0,1731.0,213.0,2135.0,6885.0,4770.0,48044.0,0.0,234.0,2685.0,274.0
2022-01-13 19:00:00,74135.0,7245.5,83500.0,82496.0,365.0,8795.0,1694.0,212.0,2627.0,6877.0,4558.0,48054.0,0.0,233.0,2846.0,262.95
2022-01-13 20:00:00,71286.0,6662.9,79850.0,78951.0,368.0,8572.0,1499.0,213.0,1678.0,6683.0,3372.0,48079.0,0.0,235.0,2719.0,252.46
2022-01-13 21:00:00,68840.0,5120.3,75500.0,75230.0,378.0,8324.0,1380.0,212.0,452.0,6230.0,1568.0,48114.0,0.0,241.0,2646.0,230.1
2022-01-13 22:00:00,68611.0,5118.9,73550.0,74861.0,381.0,8188.0,1388.0,212.0,586.0,6047.0,1266.0,48045.0,0.0,243.0,2584.0,217.65
2022-01-13 23:00:00,68139.0,5719.3,75850.0,75031.0,379.0,8192.0,1377.0,212.0,491.0,5796.0,943.0,48051.0,0.0,244.0,2321.0,207.99
2022-01-14 00:00:00,66054.0,7272.8,72850.0,72835.0,380.0,7976.0,1369.0,213.0,,5465.0,1347.0,47900.0,0.0,245.0,1993.0,205.0
2022-01-14 01:00:00,65586.0,7073.8,70850.0,72093.0,375.0,8046.0,1384.0,213.0,,5357.0,1189.0,47894.0,0.0,245.0,1699.0,199.96
2022-01-14 02:00:00,63861.0,7738.3,70850.0,71413.0,373.0,8147.0,1287.0,213.0,,5228.0,1010.0,47886.0,0.0,245.0,1626.0,196.42
2022-01-14 03:00:00,62586.0,7244.6,68750.0,69319.0,373.0,8252.0,984.0,213.0,,5171.0,619.0,47974.0,0.0,245.0,1478.0,192.77
2022-01-14 04:00:00,62730.0,6547.8,68050.0,68814.0,382.0,8194.0,1126.0,213.0,,5155.0,545.0,48197.0,0.0,247.0,1377.0,192.43
2022-01-14 05:00:00,65133.0,7296.6,69150.0,71562.0,371.0,8147.0,1359.0,212.0,,5225.0,675.0,48298.0,0.0,245.0,1389.0,197.6
2022-01-14 06:00:00,67569.0,9138.1,73750.0,77140.0,376.0,8428.0,1609.0,211.0,120.0,5652.0,1708.0,48419.0,0.0,240.0,1316.0,218.9
2022-01-14 07:00:00,71539.0,8249.1,80100.0,83059.0,373.0,8796.0,1781.0,212.0,1899.0,6370.0,4057.0,48355.0,0.0,235.0,1267.0,259.24
2022-01-14 08:00:00,74111.0,8624.1,83950.0,86122.0,373.0,8806.0,1766.0,410.0,4017.0,6873.0,4676.0,48364.0,280.0,235.0,1149.0,284.66
2022-01-14 09:00:00,75865.0,8335.0,84650.0,86279.0,375.0,8879.0,1744.0,497.0,4030.0,7161.0,5208.0,48428.0,1173.0,237.0,1136.0,292.5
2022-01-14 10:00:00,75295.0,8135.9,83650.0,84814.0,371.0,9015.0,1697.0,386.0,2469.0,7142.0,4420.0,48415.0,2874.0,237.0,1113.0,274.1
2022-01-14 11:00:00,74560.0,8591.0,82700.0,83084.0,368.0,8850.0,1703.0,211.0,1503.0,6840.0,3241.0,48373.0,4287.0,237.0,984.0,256.54
2022-01-14 12:00:00,73740.0,9485.2,81900.0,82263.0,367.0,8283.0,1717.0,211.0,1160.0,6558.0,2140.0,48335.0,5156.0,238.0,825.0,243.74
